epoch,train_loss,train_acc,val_loss,val_acc
0,0.6919651627540588,0.5277777777777778,0.6829771399497986,0.5833333333333334
1,0.6961902379989624,0.49074074074074076,0.681933581829071,0.6041666666666666
2,0.7001643776893616,0.5092592592592593,0.6807551383972168,0.6458333333333334
3,0.698405921459198,0.5,0.681317925453186,0.625
4,0.6790478229522705,0.5462962962962963,0.6813547015190125,0.625
5,0.7088942527770996,0.46296296296296297,0.6779332160949707,0.625
6,0.6974033713340759,0.49074074074074076,0.6798343062400818,0.6458333333333334
7,0.7075855731964111,0.46296296296296297,0.6802627444267273,0.6458333333333334
8,0.6969939470291138,0.4351851851851852,0.6828615069389343,0.5833333333333334
9,0.6957565546035767,0.5185185185185185,0.6796039342880249,0.625
10,0.6954472064971924,0.5370370370370371,0.6787709593772888,0.6458333333333334
11,0.6971737742424011,0.5370370370370371,0.6794772148132324,0.5416666666666666
12,0.7049474120140076,0.49074074074074076,0.6786677241325378,0.5208333333333334
13,0.6918255090713501,0.48148148148148145,0.6798216700553894,0.5833333333333334
14,0.6869745850563049,0.5277777777777778,0.6789981722831726,0.5
15,0.7064499855041504,0.5,0.6770931482315063,0.5625
16,0.7003470659255981,0.5370370370370371,0.6770266890525818,0.5
17,0.6913238763809204,0.5925925925925926,0.6779882311820984,0.5416666666666666
18,0.691287636756897,0.49074074074074076,0.6756906509399414,0.5416666666666666
19,0.669905960559845,0.6111111111111112,0.6768003702163696,0.5208333333333334
20,0.7086273431777954,0.5185185185185185,0.6747008562088013,0.5
21,0.6990332007408142,0.5092592592592593,0.6745642423629761,0.5416666666666666
22,0.683687150478363,0.5740740740740741,0.6738141775131226,0.5208333333333334
23,0.7035377025604248,0.46296296296296297,0.673148512840271,0.5
24,0.6887387037277222,0.5092592592592593,0.6724743843078613,0.5833333333333334
25,0.7115217447280884,0.5,0.6708961725234985,0.5833333333333334
26,0.6796927452087402,0.5555555555555556,0.6723542213439941,0.5416666666666666
27,0.668408989906311,0.6203703703703703,0.6704608798027039,0.5625
28,0.6899666786193848,0.4537037037037037,0.6697330474853516,0.5833333333333334
29,0.67867112159729,0.5185185185185185,0.6714780330657959,0.5833333333333334
30,0.6685393452644348,0.5833333333333334,0.6699844598770142,0.6666666666666666
31,0.7064377665519714,0.46296296296296297,0.6687905192375183,0.5833333333333334
32,0.6863613724708557,0.5555555555555556,0.6686254739761353,0.6458333333333334
33,0.6703347563743591,0.5740740740740741,0.6667091846466064,0.6458333333333334
34,0.6779830455780029,0.6111111111111112,0.66753089427948,0.6458333333333334
35,0.7016034126281738,0.5185185185185185,0.6668566465377808,0.6458333333333334
36,0.6897925734519958,0.5648148148148148,0.6655492782592773,0.6041666666666666
37,0.6835396885871887,0.5555555555555556,0.6646285057067871,0.6666666666666666
38,0.6871561408042908,0.5277777777777778,0.6638842821121216,0.6666666666666666
39,0.6760716438293457,0.5185185185185185,0.6650794744491577,0.6666666666666666
40,0.6884594559669495,0.4722222222222222,0.6628155708312988,0.6458333333333334
41,0.6587828397750854,0.6296296296296297,0.6641823053359985,0.6458333333333334
42,0.6876883506774902,0.5833333333333334,0.6614049673080444,0.6458333333333334
43,0.7112483978271484,0.48148148148148145,0.660832405090332,0.6666666666666666
44,0.6840583682060242,0.49074074074074076,0.6615580320358276,0.6875
45,0.6629600524902344,0.6388888888888888,0.6591585874557495,0.7083333333333334
46,0.6852429509162903,0.5555555555555556,0.6567572355270386,0.6875
47,0.6709387302398682,0.6574074074074074,0.6557826995849609,0.7083333333333334
48,0.6602008938789368,0.6203703703703703,0.6543845534324646,0.7083333333333334
49,0.6762114763259888,0.5833333333333334,0.6554041504859924,0.7083333333333334
50,0.6831545233726501,0.5277777777777778,0.6526305079460144,0.7291666666666666
51,0.6572276949882507,0.6759259259259259,0.6535207033157349,0.7291666666666666
52,0.6896116733551025,0.5555555555555556,0.6519337892532349,0.7083333333333334
53,0.6826591491699219,0.5277777777777778,0.6484506726264954,0.75
54,0.67132568359375,0.5740740740740741,0.6479068398475647,0.6875
55,0.6905713081359863,0.5833333333333334,0.646530270576477,0.7083333333333334
56,0.6664800047874451,0.6203703703703703,0.6458626985549927,0.7083333333333334
57,0.6523922085762024,0.6388888888888888,0.6461089253425598,0.7083333333333334
58,0.6592925786972046,0.6018518518518519,0.6461870074272156,0.6875
59,0.6859951615333557,0.5277777777777778,0.6423647403717041,0.7083333333333334
60,0.6589261293411255,0.5925925925925926,0.6436412334442139,0.6875
61,0.6710529923439026,0.6481481481481481,0.640836238861084,0.6875
62,0.6572851538658142,0.6388888888888888,0.6390447020530701,0.6875
63,0.6538227796554565,0.6574074074074074,0.6392854452133179,0.7083333333333334
64,0.6508875489234924,0.6111111111111112,0.6360580921173096,0.7083333333333334
65,0.662922739982605,0.6388888888888888,0.6340816020965576,0.7291666666666666
66,0.6461426615715027,0.6203703703703703,0.6344406604766846,0.7083333333333334
67,0.6461016535758972,0.6481481481481481,0.6314509510993958,0.7291666666666666
68,0.6548741459846497,0.6203703703703703,0.6305131912231445,0.75
69,0.6494011282920837,0.6574074074074074,0.6262556314468384,0.6875
70,0.6283263564109802,0.7037037037037037,0.6274462938308716,0.7083333333333334
71,0.6501567363739014,0.6574074074074074,0.6266979575157166,0.7083333333333334
72,0.6497923731803894,0.6296296296296297,0.6248576045036316,0.6875
73,0.6364189386367798,0.6666666666666666,0.6201792359352112,0.7083333333333334
74,0.6436282992362976,0.6018518518518519,0.6226363778114319,0.7083333333333334
75,0.6382204294204712,0.6388888888888888,0.6147025227546692,0.7083333333333334
76,0.6478355526924133,0.6481481481481481,0.616265058517456,0.7083333333333334
77,0.6274839639663696,0.6944444444444444,0.6139959096908569,0.7083333333333334
78,0.6231841444969177,0.7037037037037037,0.6123409271240234,0.7083333333333334
79,0.6288482546806335,0.6574074074074074,0.6108742952346802,0.75
80,0.620482861995697,0.6944444444444444,0.6072217226028442,0.7291666666666666
81,0.6083930134773254,0.7037037037037037,0.6076427698135376,0.7291666666666666
82,0.6137951612472534,0.6851851851851852,0.6040114164352417,0.7083333333333334
83,0.6245077848434448,0.6666666666666666,0.600222647190094,0.7083333333333334
84,0.6211068034172058,0.6018518518518519,0.5982052683830261,0.7083333333333334
85,0.606257975101471,0.7407407407407407,0.5952564477920532,0.7291666666666666
86,0.6012281775474548,0.6759259259259259,0.594488263130188,0.7083333333333334
87,0.6189804077148438,0.6851851851851852,0.5904590487480164,0.7291666666666666
88,0.6178827881813049,0.6944444444444444,0.5884453058242798,0.7083333333333334
89,0.6046164035797119,0.7129629629629629,0.5874561071395874,0.7291666666666666
90,0.6042590737342834,0.75,0.5847002267837524,0.7083333333333334
91,0.5969924926757812,0.7129629629629629,0.5797383785247803,0.7291666666666666
92,0.606870710849762,0.7129629629629629,0.5794914960861206,0.7291666666666666
93,0.6113640069961548,0.6666666666666666,0.5775370001792908,0.7083333333333334
94,0.5937371253967285,0.7314814814814815,0.5732568502426147,0.7291666666666666
95,0.6137531995773315,0.6481481481481481,0.5711265802383423,0.7291666666666666
96,0.5872582197189331,0.6759259259259259,0.5686081647872925,0.7291666666666666
97,0.5566317439079285,0.7592592592592593,0.5631335377693176,0.7291666666666666
98,0.5691812634468079,0.7314814814814815,0.5610102415084839,0.7291666666666666
99,0.5743794441223145,0.75,0.5589321255683899,0.7291666666666666
100,0.5804956555366516,0.7037037037037037,0.5562999248504639,0.7291666666666666
101,0.5586782097816467,0.75,0.5526636838912964,0.7291666666666666
102,0.5596554279327393,0.6759259259259259,0.5511919856071472,0.7291666666666666
103,0.5706204175949097,0.6851851851851852,0.5467031002044678,0.7291666666666666
104,0.5466176867485046,0.7777777777777778,0.5446392893791199,0.7291666666666666
105,0.5707268118858337,0.7129629629629629,0.5399214625358582,0.7291666666666666
106,0.5469992756843567,0.75,0.5400965213775635,0.7291666666666666
107,0.5580475926399231,0.7129629629629629,0.5334063768386841,0.7708333333333334
108,0.5361888408660889,0.75,0.5316771864891052,0.7708333333333334
109,0.5290969610214233,0.7685185185185185,0.5285772681236267,0.7291666666666666
110,0.5323139429092407,0.7314814814814815,0.5255715847015381,0.7708333333333334
111,0.5207868814468384,0.7685185185185185,0.5217403769493103,0.75
112,0.5277256965637207,0.7129629629629629,0.5213631391525269,0.75
113,0.5295940637588501,0.7407407407407407,0.5204241275787354,0.7708333333333334
114,0.5286407470703125,0.7777777777777778,0.5153872966766357,0.7708333333333334
115,0.5110605955123901,0.7129629629629629,0.5125371217727661,0.75
116,0.5120335817337036,0.7129629629629629,0.5111251473426819,0.7708333333333334
117,0.5091879963874817,0.75,0.5090665221214294,0.7708333333333334
118,0.49210962653160095,0.7592592592592593,0.5061985850334167,0.75
119,0.5171989798545837,0.7037037037037037,0.501743495464325,0.7708333333333334
120,0.49346888065338135,0.7777777777777778,0.4997587203979492,0.7708333333333334
121,0.4966896176338196,0.7685185185185185,0.49864840507507324,0.7708333333333334
122,0.4990825057029724,0.7592592592592593,0.492088258266449,0.7916666666666666
123,0.49109798669815063,0.7777777777777778,0.49216875433921814,0.7708333333333334
124,0.4957605302333832,0.7870370370370371,0.49319368600845337,0.7708333333333334
125,0.4749996066093445,0.75,0.48900824785232544,0.7916666666666666
126,0.4665578007698059,0.7870370370370371,0.48646268248558044,0.7916666666666666
127,0.47695907950401306,0.8055555555555556,0.4876992106437683,0.7916666666666666
128,0.4839108884334564,0.7314814814814815,0.48587021231651306,0.7916666666666666
129,0.47613391280174255,0.7777777777777778,0.4823923110961914,0.7916666666666666
130,0.4560742974281311,0.8055555555555556,0.4810088574886322,0.7916666666666666
131,0.4425804615020752,0.7870370370370371,0.48162907361984253,0.8125
132,0.4465853273868561,0.7962962962962963,0.47531604766845703,0.8333333333333334
133,0.44206735491752625,0.7962962962962963,0.4757910668849945,0.8125
134,0.44635507464408875,0.8148148148148148,0.4771018624305725,0.8125
135,0.4397338628768921,0.7777777777777778,0.4720182418823242,0.8125
136,0.432778537273407,0.8148148148148148,0.46970152854919434,0.8125
137,0.42179638147354126,0.7962962962962963,0.4740055501461029,0.8125
138,0.42786744236946106,0.7870370370370371,0.4713347554206848,0.8125
139,0.4240502417087555,0.7777777777777778,0.4713471829891205,0.8125
140,0.42756885290145874,0.8333333333333334,0.46932098269462585,0.8125
141,0.4160556495189667,0.8055555555555556,0.46844789385795593,0.8125
142,0.3924765884876251,0.8425925925925926,0.4659143388271332,0.8125
143,0.4012032151222229,0.8148148148148148,0.467237651348114,0.8125
144,0.4173220098018646,0.8148148148148148,0.4660623073577881,0.8125
145,0.3896457552909851,0.8240740740740741,0.4680808484554291,0.8125
146,0.40287449955940247,0.8148148148148148,0.4683705270290375,0.8125
147,0.4007819592952728,0.7870370370370371,0.46584928035736084,0.8125
148,0.3868141770362854,0.8148148148148148,0.46708357334136963,0.8125
149,0.38037723302841187,0.8055555555555556,0.4651937484741211,0.8125
150,0.37757930159568787,0.8333333333333334,0.4674803614616394,0.8125
151,0.3648567795753479,0.8518518518518519,0.4655548930168152,0.8125
152,0.38374173641204834,0.8240740740740741,0.4648038148880005,0.8125
153,0.3611777424812317,0.8333333333333334,0.46718356013298035,0.8125
154,0.37461337447166443,0.8518518518518519,0.4642505347728729,0.8125
155,0.3740369975566864,0.8518518518518519,0.46525701880455017,0.8125
156,0.37289783358573914,0.8518518518518519,0.46559256315231323,0.8125
157,0.36482447385787964,0.8240740740740741,0.46819740533828735,0.8125
158,0.38538962602615356,0.8055555555555556,0.46653318405151367,0.8125
159,0.335895836353302,0.8425925925925926,0.46587276458740234,0.8125
160,0.3298358619213104,0.8888888888888888,0.4690808951854706,0.8125
161,0.3743876814842224,0.8240740740740741,0.4636671543121338,0.8125
162,0.3362501561641693,0.8333333333333334,0.4697655439376831,0.8125
163,0.3398560583591461,0.8611111111111112,0.469331830739975,0.8125
164,0.34888508915901184,0.8611111111111112,0.4692443311214447,0.8125
165,0.332107275724411,0.8425925925925926,0.4710541367530823,0.8333333333333334
166,0.3456893265247345,0.8703703703703703,0.46964746713638306,0.8333333333333334
167,0.31082287430763245,0.8796296296296297,0.4715336561203003,0.8125
168,0.3124183118343353,0.8611111111111112,0.4712834060192108,0.8333333333333334
169,0.3296637237071991,0.8518518518518519,0.4704168438911438,0.8125
170,0.32229605317115784,0.8796296296296297,0.4737529456615448,0.8125
171,0.3364090621471405,0.8796296296296297,0.47617554664611816,0.8125
172,0.3210430145263672,0.8611111111111112,0.47136402130126953,0.8333333333333334
173,0.31914764642715454,0.8796296296296297,0.4743504226207733,0.8333333333333334
174,0.31279462575912476,0.8611111111111112,0.4756868779659271,0.8333333333333334
175,0.3190000355243683,0.8703703703703703,0.47546350955963135,0.8333333333333334
176,0.2973819375038147,0.8888888888888888,0.4759547710418701,0.8333333333333334
177,0.30030176043510437,0.8796296296296297,0.477070152759552,0.8333333333333334
178,0.300955593585968,0.8888888888888888,0.47842884063720703,0.8333333333333334
179,0.28632214665412903,0.8703703703703703,0.4770832061767578,0.8333333333333334
180,0.2870492935180664,0.8888888888888888,0.4805360436439514,0.8333333333333334
181,0.29239344596862793,0.8888888888888888,0.4819948077201843,0.8333333333333334
182,0.2976074516773224,0.8888888888888888,0.4872520864009857,0.8333333333333334
183,0.28520408272743225,0.8796296296296297,0.4839089810848236,0.8333333333333334
184,0.293129026889801,0.8981481481481481,0.4829660654067993,0.8333333333333334
185,0.30665794014930725,0.8703703703703703,0.4840770959854126,0.8333333333333334
186,0.2741661071777344,0.8703703703703703,0.4887852668762207,0.8333333333333334
187,0.2867535948753357,0.8981481481481481,0.48788902163505554,0.8333333333333334
188,0.27450647950172424,0.9074074074074074,0.48892056941986084,0.8333333333333334
189,0.26978611946105957,0.8796296296296297,0.4899153411388397,0.8333333333333334
190,0.2887406051158905,0.8796296296296297,0.49117887020111084,0.8333333333333334
191,0.2752428650856018,0.8796296296296297,0.48929262161254883,0.8333333333333334
192,0.2879905700683594,0.8518518518518519,0.491925448179245,0.8333333333333334
193,0.2693309485912323,0.8888888888888888,0.4951011538505554,0.8333333333333334
194,0.2630312442779541,0.8981481481481481,0.49452686309814453,0.8333333333333334
195,0.2508811950683594,0.9166666666666666,0.492319792509079,0.8333333333333334
196,0.2542789876461029,0.8796296296296297,0.4990245997905731,0.8333333333333334
197,0.24840842187404633,0.9166666666666666,0.4977020025253296,0.8333333333333334
198,0.25517240166664124,0.8888888888888888,0.5004445910453796,0.8333333333333334
199,0.2555609941482544,0.9074074074074074,0.49773818254470825,0.8333333333333334
200,0.2551918625831604,0.9074074074074074,0.5004359483718872,0.8333333333333334
201,0.24154379963874817,0.9166666666666666,0.5013665556907654,0.8333333333333334
202,0.2445591241121292,0.9074074074074074,0.49841850996017456,0.8333333333333334
203,0.24844862520694733,0.9166666666666666,0.5023489594459534,0.8333333333333334
204,0.2548983693122864,0.8981481481481481,0.5013564825057983,0.8333333333333334
205,0.2416258156299591,0.8981481481481481,0.5039158463478088,0.8333333333333334
206,0.23875713348388672,0.9166666666666666,0.5091032981872559,0.8333333333333334
207,0.23311477899551392,0.8981481481481481,0.5059627294540405,0.8333333333333334
208,0.2419455647468567,0.9074074074074074,0.5108010768890381,0.8333333333333334
209,0.2374778538942337,0.9074074074074074,0.5109986066818237,0.8333333333333334
210,0.2271796464920044,0.9444444444444444,0.5077716708183289,0.8333333333333334
211,0.22640302777290344,0.9259259259259259,0.5148841142654419,0.8333333333333334
212,0.2342057079076767,0.8888888888888888,0.5124440789222717,0.8333333333333334
213,0.22918035089969635,0.8981481481481481,0.5106747150421143,0.8333333333333334
214,0.213715061545372,0.9351851851851852,0.5148801803588867,0.8333333333333334
215,0.228055939078331,0.9166666666666666,0.5137910842895508,0.8333333333333334
216,0.21664392948150635,0.9074074074074074,0.5133314728736877,0.8333333333333334
217,0.20874620974063873,0.9351851851851852,0.5202091336250305,0.8333333333333334
218,0.2194877415895462,0.9166666666666666,0.5176817774772644,0.8125
219,0.20116472244262695,0.9444444444444444,0.5187675952911377,0.8125
220,0.22020861506462097,0.9166666666666666,0.5232827663421631,0.8125
221,0.20790588855743408,0.9444444444444444,0.5207617878913879,0.8125
222,0.21417725086212158,0.9074074074074074,0.5230395793914795,0.8333333333333334
223,0.21560202538967133,0.9259259259259259,0.5188837051391602,0.8333333333333334
224,0.20303703844547272,0.9351851851851852,0.5230333805084229,0.8333333333333334
225,0.18164093792438507,0.9444444444444444,0.5264154076576233,0.8333333333333334
226,0.19918496906757355,0.9351851851851852,0.5234571695327759,0.8333333333333334
227,0.19501523673534393,0.9351851851851852,0.527470588684082,0.8125
228,0.21144011616706848,0.9074074074074074,0.524904727935791,0.8333333333333334
229,0.18286392092704773,0.9444444444444444,0.5297628045082092,0.8125
230,0.1986962854862213,0.9351851851851852,0.5319535732269287,0.8125
231,0.18602894246578217,0.9444444444444444,0.5317270755767822,0.8125
232,0.19309364259243011,0.9444444444444444,0.5342064499855042,0.8125
233,0.18604056537151337,0.9444444444444444,0.536351203918457,0.8125
234,0.17557430267333984,0.9351851851851852,0.5381869077682495,0.8125
235,0.18791234493255615,0.9351851851851852,0.5349744558334351,0.8333333333333334
236,0.1807406097650528,0.9259259259259259,0.5373811721801758,0.8125
237,0.18109704554080963,0.9537037037037037,0.5411003232002258,0.8125
238,0.18029266595840454,0.9259259259259259,0.5398491024971008,0.8125
239,0.16920022666454315,0.9444444444444444,0.5363790392875671,0.8125
240,0.1789659708738327,0.9259259259259259,0.5419710278511047,0.8125
241,0.16326020658016205,0.9537037037037037,0.5440718531608582,0.8125
242,0.171072319149971,0.9444444444444444,0.541206419467926,0.8125
243,0.1718897670507431,0.9351851851851852,0.5426391363143921,0.8125
244,0.16537004709243774,0.9629629629629629,0.542465090751648,0.8125
245,0.15965606272220612,0.9444444444444444,0.543978214263916,0.8125
246,0.17938649654388428,0.9351851851851852,0.5467022657394409,0.8125
247,0.1659073531627655,0.9444444444444444,0.5436612367630005,0.8125
248,0.1684219241142273,0.9259259259259259,0.5442479848861694,0.8333333333333334
249,0.16547419130802155,0.9629629629629629,0.5478214025497437,0.8333333333333334
250,0.14688779413700104,0.9444444444444444,0.5451810359954834,0.8125
